종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"293940","신한알파리츠","KOSPI",,,"126801","부동산 임대 및 공급업","03",,"52330123","1000","52330123000","원(KRW)","이준구","02-2158-7402","서울특별시 종로구 종로 33 그랑서울, 18층 "
"055550","신한지주","KOSPI",,,"116409","기타 금융업","12",,"516599554","5000","2608176060000","원(KRW)","조용병","02-6360-3000","서울특별시 중구 세종대로9길 20 태평로2가"
"001770","신화실업","KOSPI",,,"032401","1차 철강 제조업","12",,"1214878","5000","6074390000","원(KRW)","신종호","031-499-9922","경기도 안산시 단원구  번영2로 31 (성곡동,시화4다706)"
"004080","신흥","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"9600000","500","6733070000","원(KRW)","이용익","02-6366-2000","서울특별시 중구 청파로 450  (중림동) 신흥빌딩 8층 재경팀"
"102280","쌍방울","KOSPI",,,"031401","봉제의복 제조업","12",,"239359627","500","119679813500","원(KRW)","김세호","02-3485-6000","서울특별시 중구 퇴계로 390 - "
"003410","쌍용양회공업","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"503859595","100","50385959500","원(KRW)","홍사승, 이현준 (각자)대표집행임원","02-2270-5114","서울특별시 중구 수표로 34 씨티센터타워 7~9층"
"003620","쌍용자동차","KOSPI",,,"033001","자동차용 엔진 및 자동차 제조업","12",,"149840002","5000","749200010000","원(KRW)","예병태","031-610-1114","경기도 평택시  동삭로 455-12 "
"004770","써니전자","KOSPI",,,"032601","반도체 제조업","12",,"34845011","500","18372505500","원(KRW)","차상권","043-853-1760","충청북도 충주시  목행산단2로 59 "
"015540","쎌마테라퓨틱스","KOSPI",,,"147509","기타 사업지원 서비스업","12",,"12332520","500","6166260000","원(KRW)","정영훈","02-566-3285","서울특별시 강남구 테헤란로 419 강남파이낸스플라자 14층"
"004920","씨아이테크","KOSPI",,,"033309","그외 기타 제품 제조업","12",,"25070772","500","12535386000","원(KRW)","김대영","02-410-9606","서울특별시 송파구 양재대로 932 가락몰 업무동 11층 동관"
"112610","씨에스윈드","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"17285715","500","8642857500","원(KRW)","김성권, 김승범","041-901-1800","충청남도 천안시 서북구 동서대로 129-12 백석대학빌딩"
"008700","아남전자","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"77124820","500","38562410000","원(KRW)","김태수","02-6424-4700","서울특별시 구로구 디지털로27가길 27아남빌딩 "
"090430","아모레퍼시픽","KOSPI",,,"032004","기타 화학제품 제조업","12",,"58458490","500","34508160000","원(KRW)","서경배, 안세홍","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"002790","아모레퍼시픽그룹","KOSPI",,,"032004","기타 화학제품 제조업","12",,"82458180","500","47997075000","원(KRW)","서경배","02-6040-5114","서울특별시 용산구 한강대로 100 (한강로2가) "
"002030","아세아","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"2191024","5000","10955120000","원(KRW)","고규환","02-527-6582","서울특별시 강남구  논현로 430 아세아타워빌딩 14층"
"183190","아세아시멘트","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"3895809","5000","19479045000","원(KRW)","이훈범, 강석일(각자 대표이사)","02-527-6582","서울 강남구 역삼2동 726 아세아타워빌딩 14층 "
"002310","아세아제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"8956502","5000","44782510000","원(KRW)","이인범, 유승환","02-527-6882","서울특별시 강남구  논현로 430 "
"267850","아시아나IDT","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"11100000","500","5550000000","원(KRW)","김응철","02-6303-3040","서울특별시 종로구 우정국로 26 에이동 21층, 22층(표시층 23층, 25층)
(공평동, 센트로폴리스)"
"020560","아시아나항공","KOSPI",,,"085101","항공 여객 운송업","12",,"74411764","5000","372058820000","원(KRW)","한창수","02-2669-3114","서울특별시 강서구  오정로 443-83 "
"122900","아이마켓코리아","KOSPI",,,"074608","상품 종합 도매업","12",,"35393340","500","18166670000","원(KRW)","남인봉","02-3708-5678","서울특별시 강남구 삼성로 512 삼성동빌딩 16층"
"010780","아이에스동서","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"30892606","500","15446303000","원(KRW)","권민석","02-3218-6701","서울특별시 강남구  영동대로 741 "
"003560","아이에이치큐","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"146235748","500","73117874000","원(KRW)","전용주","02-6005-6000","서울특별시 강남구 선릉로 629 싸이더스HQ타워"
"033660","아주캐피탈","KOSPI",,,"116409","기타 금융업","12",,"57545890","5000","287729450000","원(KRW)","박경훈","02-2017-5400","대전광역시 서구 대덕대로 239 "
"001780","알루코","KOSPI",,,"032402","1차 비철금속 제조업","12",,"83207283","500","41603641500","원(KRW)","전병일","042-605-8300","대전광역시 대덕구  대화로119번길 31 "
"018250","애경산업","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26409935","1000","26409935000","원(KRW)","채동석, 임재영","02-768-2000","서울특별시 마포구 양화로 188 -"
"161000","애경유화","KOSPI",,,"032001","기초 화학물질 제조업","12",,"32040000","500","16020000000",,"박흥식","02-850-2000","서울특별시 구로구  공원로 7 "
"011090","에넥스","KOSPI",,,"033201","가구 제조업","12",,"59991641","500","29995820500","원(KRW)","박진규, 송성수(각자 대표)","02-2185-2000","서울특별시 서초구 서초대로73길 40(서초동) "
"005850","에스엘","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"48203277","500","24101638500","원(KRW)","이충곤,이성엽,김한영","053-850-8511","대구광역시 북구 검단공단로 32 - "
"012750","에스원","KOSPI",,,"147503","경비, 경호 및 탐정업","12",,"37999178","500","18999589000","원(KRW)","노희찬, 모리야 키요시","00-1588-3112","서울 중구 순화동 168 에스원빌딩 17층 총무팀"
"123700","에스제이엠","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"15604898","500","7802449000","원(KRW)","김휘중 (단독 대표이사)","031-490-3838","경기도 안산시 단원구  별망로459번길 20 (주)에스제이엠"
"025530","에스제이엠홀딩스","KOSPI",,,"074502","자동차 부품 및 내장품 판매업","12",,"14934008","500","7467004000","원(KRW)","김용호, 김휘중(각자대표이사)","031-491-4151","경기도 안산시 단원구 별망로459번길 20 "
"326030","에스케이바이오팜","KOSPI",,,"137001","자연과학 및 공학 연구개발업","12",,"78313250","500","39156625000","원(KRW)","조정우","031-8093-0114","경기도 성남시 분당구 판교역로 221 "
"023960","에쓰씨엔지니어링","KOSPI",,,"064102","토목 건설업","12",,"25016587","500","12508293500","원(KRW)","장정호","02-2167-9090","서울특별시 영등포구 국제금융로 52 심팩빌딩 3~5층"
"298690","에어부산","KOSPI",,,"085101","항공 여객 운송업","12",,"82070000","1000","82070000000","원(KRW)","한태근","1666-3060","부산광역시 강서구 유통단지1로57번가길 6 "
"140910","에이리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"3792775","5000","18963875000","원(KRW)","김종국 (단독 대표이사)","02-2077-5800","서울특별시 강남구 언주로 711 9층(논현동, 건설공제조합)"
"078520","에이블씨엔씨","KOSPI",,,"032004","기타 화학제품 제조업","12",,"27033459","500","13516729500","원(KRW)","이해준, 조정열","02-2199-0123","서울특별시 서초구 서초대로38길 12 13층 (서초동, 마제스타시티타워원)"
"015260","에이엔피","KOSPI",,,"032602","전자부품 제조업","12",,"21826409","500","10913204500","원(KRW)","전운관","032-676-9700","인천광역시 남동구 남동대로 248 (주)에이엔피"
"007460","에이프로젠 KIC","KOSPI",,,"032509","기타 금속 가공제품 제조업","12",,"183675114","500","91837557000","원(KRW)","김재섭","031-782-3433","경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545, 비2층 (상대원동, 한라시그마밸리)"
"003060","에이프로젠제약","KOSPI",,,"032102","의약품 제조업","12",,"398575767","500","199287883500","원(KRW)","김정출","02-561-4011","서울특별시 송파구 오금로19길 6 301호(방이동, 강호빌딩)"
"244920","에이플러스에셋","KOSPI",,,"116602","보험 및 연금관련 서비스업","12",,"22607693","500","11303846500","원(KRW)","박경순",,"서울특별시 서초구 강남대로 369 에이플러스에셋타워 "
"036570","엔씨소프트","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"21954022","500","10977011000","원(KRW)","김택진","02-2186-3300","서울특별시 강남구 테헤란로 509(삼성동) "
"138250","엔에스쇼핑","KOSPI",,,"074709","무점포 소매업","12",,"33696000","500","16848000000","원(KRW)","도상철, 조항목 (공동대표)","02-6336-1516","경기도 성남시 분당구 판교로228번길 15 "
"181710","엔에이치엔","KOSPI",,,"105802","소프트웨어 개발 및 공급업","12",,"19565025","500","9782512500","원(KRW)","정우진","1544-6859","경기도 성남시 분당구  대왕판교로645번길 16 플레이뮤지엄"
"085310","엔케이","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"79983352","500","39991676000","원(KRW)","천남주","051-204-2211","부산광역시 강서구 과학산단로 194-11 (주)엔케이 "
"009810","엔케이물산","KOSPI",,,"074607","기타 전문 도매업","12",,"79439210","100","7943921000","원(KRW)","김성곤","02-2156-5378","서울특별시 광진구 광나루로56길 85 10층(구의동, 테크노마트21)"
"004250","엔피씨","KOSPI",,,"032202","플라스틱제품 제조업","12",,"36720000","500","21000000000","원(KRW)","최병민","031-362-2851","경기도 안산시 단원구  해안로 289 엔피씨(주) "
"900140","엘브이엠씨","KOSPI",,,"074501","자동차 판매업","12",,"84348589","0.25","21087147","미국달러(USD)","오세영, 노성석, 김선발 (각자 대표이사)","070-8615-4824","PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Islands "
"010120","엘에스일렉트릭","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"30000000","5000","150000000000","원(KRW)","구자균, 박용상, 남기원","02-2034-4224","경기도 안양시 동안구  엘에스로 127 LS타워"
"014440","영보화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"20000000","500","10000000000","원(KRW)","이영식","043-249-2000","충청북도 청주시 흥덕구 강내면 서부로 230-23 "
"111770","영원무역","KOSPI",,,"074608","상품 종합 도매업","12",,"44311468","500","22155734000","원(KRW)","성기학","390-6114","서울특별시 중구  만리재로 159 "
"009970","영원무역홀딩스","KOSPI",,,"116409","기타 금융업","12",,"13635592","500","6817796000","원(KRW)","성래은","02-390-6000","서울특별시 중구 만리재로 159 (주)영원무역"
"003520","영진약품","KOSPI",,,"032102","의약품 제조업","12",,"182892731","500","91446365500","원(KRW)","이재준","02-2041-8200","서울특별시 송파구 올림픽로35다길 13 국민연금 잠실사옥 2~3층"
"000670","영풍","KOSPI",,,"032402","1차 비철금속 제조업","12",,"1842040","5000","9210200000","원(KRW)","이강인, 박영민","02-519-3314","서울특별시 강남구  강남대로 542 "
"006740","영풍제지","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"22200000","500","11100000000","원(KRW)","이관형","031-660-8200","경기도 평택시 진위면 서탄로 9 "
"012280","영화금속","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"53394505","500","27569082500","원(KRW)","최동윤(단독 대표이사)","055-551-7500","경상남도 창원시 진해구  남의로 57 (남양동) "
"012160","영흥","KOSPI",,,"032401","1차 철강 제조업","12",,"92734032","500","46367016000","원(KRW)","최영민","02-2077-8522","충청남도 보령시 주교면 관창공단길 50 -"
"015360","예스코홀딩스","KOSPI",,,"116409","기타 금융업","12",,"6000000","5000","30000000000","원(KRW)","구본혁","02-3390-3010","서울특별시 용산구 한강대로 92 LS 용산타워 "
"007310","오뚜기","KOSPI",,,"031007","기타 식품 제조업","12",,"3671981","5000","18359905000","원(KRW)","함영준,이강훈","031-421-2122","경기도 안양시 동안구  흥안대로 405 "
"002630","오리엔트바이오","KOSPI",,,"032102","의약품 제조업","03",,"118569966","500","59284983000","원(KRW)","장재진","031-730-6036","경기 성남시 중원구 상대원동 143-1"
"271560","오리온","KOSPI",,,"031007","기타 식품 제조업","12",,"39536132","500","19768066000","원(KRW)","이경재","02-710-6000","서울특별시 용산구 백범로90다길 13 "
"001800","오리온홀딩스","KOSPI",,,"116409","기타 금융업","12",,"62645422","500","31322711000","원(KRW)","허인철","02-710-6000","서울특별시 용산구  백범로90다길 13 (주)오리온 "
"070960","용평리조트","KOSPI",,,"095501","일반 및 생활 숙박시설 운영업","12",,"48133333","5000","240666665000","원(KRW)","신달순","033-330-8350","강원도 평창군  대관령면 올림픽로 715 "
"316140","우리금융지주","KOSPI",,,"116409","기타 금융업","12",,"722267683","5000","3611338415000","원(KRW)","손태승","02-2125-2000","서울특별시 중구 소공로 51 "
"004720","우리들제약","KOSPI",,,"032102","의약품 제조업","12",,"14712933","500","7356466500","원(KRW)","김혜연 박희덕(각자)","02-2194-3532","경기 화성시 향남면 상신리 향남제약공단 902-5"
"118000","우리들휴브레인","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"50399433","500","25199716500","원(KRW)","신범용","2194-3535","경기도 화성시 병점중앙로 156 202호(진안동, 드림빌딩)"
"010050","우리종금","KOSPI",,,"116409","기타 금융업","12",,"874203406","500","437101703000","원(KRW)","김종득","062-221-6600","광주광역시 동구 금남로 182 (금남로5가)"
"006980","우성사료","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"30900000","500","15450000000","원(KRW)","한재규","042-670-1724","대전광역시 대덕구 한밭대로 1027 "
"017370","우신시스템","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"18314054","500","9157027000","원(KRW)","허우영","031-496-6114","서울특별시 영등포구  영등포로 20 "
"105840","우진","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"20202234","500","10101117000","원(KRW)","이재상, 백승한 각자대표","031-379-3114","경기도 화성시 동부대로970번길 110 "
"010400","우진아이엔에스","KOSPI",,,"064202","건물설비 설치 공사업","12",,"7622000","500","3811000000","원(KRW)","홍경모","02-535-7050","서울특별시 서초구 방배로 166 한승빌딩 3층 "
"049800","우진플라임","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"10000000","500","5000000000","원(KRW)","김익환","043-540-9000","충청북도 보은군 장안면 우진플라임로 100 본관동"
"016880","웅진","KOSPI",,,"116409","기타 금융업","12",,"79378330","500","41939165000","원(KRW)","이수영","02-2076-4701","서울특별시 종로구 창경궁로 120 종로플레이스빌딩"
"095720","웅진씽크빅","KOSPI",,,"168501","초등 교육기관","12",,"115505985","500","58700796000","원(KRW)","이재진","031-956-7000","경기도 파주시  회동길 20 "
"005820","원림","KOSPI",,,"031302","직물직조 및 직물제품 제조업","12",,"2200000","5000","11000000000","원(KRW)","신성엽","02-523-9236","서울특별시 서초구  남부순환로 2495 원림빌딩 9층 "
"010600","웰바이오텍","KOSPI",,,"074601","상품 중개업","12",,"45310327","500","22655163500","원(KRW)","구세현","02-6902-1300","서울특별시 강남구 영동대로106길 17 5층"
"008600","윌비스","KOSPI",,,"074604","생활용품 도매업","12",,"65157878","1000","70804018000","원(KRW)","임찬혁(대표집행임원), 송주호(대표집행임원)","041-529-5716","충청남도 천안시 동남구  만남로 76 "
"033270","유나이티드","KOSPI",,,"032102","의약품 제조업","12",,"16244822","500","8122411000","원(KRW)","강덕영","02  -516 -3041","세종특별자치시 전동면 노장리 404-10 "
"014830","유니드","KOSPI",,,"032001","기초 화학물질 제조업","12",,"8889843","5000","44449215000","원(KRW)","이화영, 정의승(2인, 각자 대표이사)","02-3709-9500","서울특별시 중구  을지로5길 19 "
"000910","유니온","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"15611619","500","7805809500","원(KRW)","이건영, 이우선","02-3455-8793","서울특별시 중구  소공로 94 OCI빌딩 13층"
"047400","유니온머티리얼","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"42000000","500","21000000000","원(KRW)","김진영, 이우선","055-580-4135","대구광역시 달서구  성서공단남로 151 "
"011330","유니켐","KOSPI",,,"031501","가죽, 가방 및 유사제품 제조업","12",,"68710343","500","34355171500","원(KRW)","이장원","031-491-3751","경기도 안산시 단원구 해봉로 38 "
"077500","유니퀘스트","KOSPI",,,"074605","기계장비 및 관련 물품 도매업","12",,"27319725","500","13659862500","원(KRW)","앤드류김","031-708-9988","경기도 성남시 분당구  황새울로 314 (서현동,유니퀘스트빌딩)"
"002920","유성기업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"25947500","500","12973750000","원(KRW)","류현석(대표이사)","02-564-2351","충청남도 아산시 둔포면 아산밸리동로 22 "
"000700","유수홀딩스","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"26041812","2500","65104530000","원(KRW)","송영규","02-6716-3000","서울특별시 영등포구 국제금융로2길 25 유수홀딩스"
"003470","유안타증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"199596576","5000","1062543940000","원(KRW)","궈밍쩡","02-3770-2000","서울 중구 을지로2가 185번지 동양종합금융증권빌딩"
"011690","유양디앤유","KOSPI",,,"032601","반도체 제조업","12",,"58494201","500","29247100500","원(KRW)","-","031-8084-3986","경기도 화성시  팔탄면 율암길 223 "
"072130","유엔젤","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"13195454","500","6597727000","원(KRW)","유지원","031-710-6200","경기도 성남시 분당구 황새울로240번길 3 "
"000220","유유제약","KOSPI",,,"032102","의약품 제조업","12",,"8035247","1000","9709632000","원(KRW)","유승필,유원상(각자대표이사)","043-652-7981","충청북도 제천시  바이오밸리1로 94 "
"001200","유진증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"96866418","5000","537592090000","원(KRW)","유창수, 고경모(각자 대표)","02-368-6114","서울특별시 영등포구 국제금융로 24 (여의도동)"
"000100","유한양행","KOSPI",,,"032102","의약품 제조업","12",,"69972959","1000","71153899000","원(KRW)","대표이사 이정희","02-828-0181","서울특별시 동작구  노량진로 74 "
"003460","유화증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"56702415","1000","74178840000","원(KRW)","윤경립","02-3770-0100","서울특별시 영등포구  국제금융로2길 36 유화증권빌딩 "
"008730","율촌화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"24800000","500","14776380000","원(KRW)","송녹정,신동윤","02-822-0022","서울특별시 동작구 여의대방로 112 도연관 15층"
"008250","이건산업","KOSPI",,,"031602","나무제품 제조업","12",,"10952635","5000","54763175000","원(KRW)","박승준, 이길수","032-760-0800","인천광역시 남구 염전로 91  "
"025820","이구산업","KOSPI",,,"032402","1차 비철금속 제조업","12",,"33442000","500","16721000000","원(KRW)","안월환, 김영길(각자 대표이사)","031-494-2929","경기도 평택시 포승읍 포승공단로 42 이구산업(주)"
"214320","이노션","KOSPI",,,"137103","광고업","12",,"20000000","500","10000000000","원(KRW)","이용우","02-2016-2300","서울특별시 강남구 강남대로 308 "
"088260","이리츠코크렙","KOSPI",,,"126801","부동산 임대 및 공급업","06",,"63341590","500","31670795000","원(KRW)","장준호","02-787-0000","서울특별시 강남구 삼성로 511 "
"139480","이마트","KOSPI",,,"074701","종합 소매업","12",,"27875819","5000","139379095000","원(KRW)","강희석","02-380-5678","서울특별시 성동구  뚝섬로 377 "
"007660","이수페타시스","KOSPI",,,"032602","전자부품 제조업","12",,"41268398","1000","41268398000","원(KRW)","서영준","053-610-0300","대구광역시 달성군  논공읍 논공로53길 36 이수페타시스"
"005950","이수화학","KOSPI",,,"032001","기초 화학물질 제조업","12",,"24432204","5000","122161020000","원(KRW)","류승호","02-590-6600","서울특별시 서초구 사평대로 84 이수화학 "
"015020","이스타코","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"42851600","500","21425800000","원(KRW)","김승제","02-2643-7922","서울특별시 양천구 오목로 325 대학빌딩 5층"
"093230","이아이디","KOSPI",,,"074607","기타 전문 도매업","12",,"723342542","200","144668508400","원(KRW)","김성규","031-8027-8855","경기도 광주시 곤지암읍 경충대로 425 4층"
"074610","이엔플러스","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"42318575","500","21159287500","원(KRW)","안영용","031-366-9600","경기도 화성시  비봉면 현대기아로 818-11 "
"102460","이연제약","KOSPI",,,"032102","의약품 제조업","12",,"17908795","500","8954397500","원(KRW)","정순옥, 유용환 (각자 대표이사)","02-3407-5218","서울특별시 강남구 영동대로 416 8층 (대치동, 코스모타워)"
"084680","이월드","KOSPI",,,"189102","유원지 및 기타 오락관련 서비스업","12",,"103139897","1000","103139897000","원(KRW)","유병천, 이수원","053-620-0001","대구광역시 달서구  두류공원로 200 "
"350520","이지스레지던스리츠","KOSPI",,,"126801","부동산 임대 및 공급업","06",,"20600000","1000","20600000000","원(KRW)","박영희","02-6959-3100","서울특별시 영등포구 여의공원로 115, 14층 "
"334890","이지스밸류플러스리츠","KOSPI",,,"126801","부동산 임대 및 공급업","08",,"24000000","1000","24000000000","원(KRW)","도병운","02-6959-3100","서울특별시 영등포구 여의공원로 115, 14층 "
"000760","이화산업","KOSPI",,,"074607","기타 전문 도매업","12",,"2800000","5000","14000000000","원(KRW)","홍성우","02-2007-5555","서울특별시 중구 삼일대로 299 (충무로2가) "
"014990","인디에프","KOSPI",,,"031401","봉제의복 제조업","12",,"58932995","500","29466497500","원(KRW)","백정흠","02-3456-9000","서울특별시 강남구  테헤란로104길 21 "
"101140","인바이오젠","KOSPI",,,"074604","생활용품 도매업","12",,"51561397","500","25780698500","원(KRW)","강지연","02-6978-7183","서울특별시 강남구 봉은사로 479 17층(삼성동,479타워)"
"006490","인스코비","KOSPI",,,"106102","전기 통신업","12",,"100909096","500","50454548000","원(KRW)","유인수, 구자갑 (각자 대표이사)","070-7510-3448","서울특별시 금천구  디지털로9길 47 (가산동, 한신아이티타워2차306-2호)"
"023800","인지컨트롤스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"15160128","500","7580064000","원(KRW)","대표이사 정구용, 대표이사 김양수","031-496-1725","경기도 시흥시  군자천로 171 (정왕동, 시화공단2다504)"
"034590","인천도시가스","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"4374754","5000","21873770000","원(KRW)","정진서","-1600-0002","인천광역시 서구  백범로934번길 23 "
"129260","인터지스","KOSPI",,,"084903","도로 화물 운송업","12",,"29747874","500","14873937000","원(KRW)","박동호","051-604-3333","부산광역시 중구  충장대로9번길 52 마린센터 13층"
"023810","인팩","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"10000000","500","5000000000","원(KRW)","최오길, 최웅선","02-3432-3333","서울특별시 송파구 백제고분로 450 -"
"249420","일동제약","KOSPI",,,"032102","의약품 제조업","12",,"23803285","1000","23803285000","원(KRW)","윤웅섭","025263114","서울특별시 서초구 바우뫼로27길 2 "
"000230","일동홀딩스","KOSPI",,,"032102","의약품 제조업","12",,"11540400","1000","11540400000","원(KRW)","이정치","02-526-3114","서울특별시 서초구  바우뫼로27길 2 일동제약빌딩"
"013360","일성건설","KOSPI",,,"064102","토목 건설업","12",,"54024880","500","27012440000","원(KRW)","유필상","032-429-3270","인천광역시 남동구  인하로507번길 80 (구월동, 태광프라자402호)"
"003120","일성신약","KOSPI",,,"032102","의약품 제조업","12",,"2660000","5000","13300000000","원(KRW)","윤석근, 윤종욱","02-3271-8800","서울특별시 용산구  원효로84길 9 "
"003200","일신방직","KOSPI",,,"031301","방적 및 가공사 제조업","12",,"2400000","5000","12000000000","원(KRW)","김정수","02-3774-0114","서울특별시 영등포구  은행로 11 "
"007110","일신석재","KOSPI",,,"074606","건축자재, 철물 및 난방장치 도매업","12",,"77456610","500","38728305000","원(KRW)","김학선","02-487-9009","서울특별시 강동구 성내로 19 서경빌딩 6층"
"007570","일양약품","KOSPI",,,"032102","의약품 제조업","12",,"19085664","2500","48826860000","원(KRW)","김동연","02-570-3700","경기도 용인시 기흥구  하갈로 110 "
"008500","일정실업","KOSPI",,,"031303","편조원단 제조업","12",,"1200000","5000","6000000000","원(KRW)","고동수, 남발우","031-493-0031-5","경기도 안산시 단원구 산성로 21 (초지동)"
"081000","일진다이아","KOSPI",,,"032004","기타 화학제품 제조업","12",,"14202975","1000","14202975000","원(KRW)","정희원, 변정출","02-707-9076","충청북도 음성군  대소면 대금로 157 "
"020760","일진디스플","KOSPI",,,"032601","반도체 제조업","12",,"28314440","500","14157220000","원(KRW)","대표이사 심임수","031-680-0212","충청북도 음성군  대소면 대금로 157 "
"020150","일진머티리얼즈","KOSPI",,,"032602","전자부품 제조업","12",,"46110835","500","23055417500","원(KRW)","허재명, 양점식 (각자대표)","02-707-9060","전라북도 익산시 석암로3길 63-25 "
"103590","일진전기","KOSPI",,,"032803","절연선 및 케이블 제조업","12",,"37080390","1000","37080390000","원(KRW)","황수 (단독대표)","02-707-9781","경기도 화성시  만년로 905-17 "
"015860","일진홀딩스","KOSPI",,,"116409","기타 금융업","12",,"49347483","1000","49852615000","원(KRW)","허정석","031-220-0500","경기도 화성시  만년로 905-17 "
"226320","잇츠한불","KOSPI",,,"032004","기타 화학제품 제조업","12",,"21929315","500","10964657500","원(KRW)","이주형","02-3450-0123","서울특별시 강남구 학동로 311 주식회사 잇츠한불"
"317400","자이에스앤디","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"26782520","1000","26782520000","원(KRW)","엄관석","02-6910-7100","서울특별시 중구 퇴계로 173 "
"033240","자화전자","KOSPI",,,"032602","전자부품 제조업","12",,"17900000","500","8950000000","원(KRW)","김상면, 류영대(각자대표)","043-210-7114","충청북도 청원군  북이면 충청대로 1217 "
"000950","전방","KOSPI",,,"031301","방적 및 가공사 제조업","12",,"1680000","5000","8400000000","원(KRW)","조규옥, 김형건","02-2122-6000","서울특별시 서대문구  서소문로 21 (충정로3가, 충정타워)"
"348950","제이알글로벌리츠","KOSPI",,,"126801","부동산 임대 및 공급업","06",,"165600000","1000","165600000000","원(KRW)","오남수",,"서울특별시 중구 을지로 100 "
"194370","제이에스코퍼레이션","KOSPI",,,"031501","가죽, 가방 및 유사제품 제조업","12",,"13335601","100","1333560100","원(KRW)","홍재성","02-2040-3400","서울특별시 강남구 개포로 640 "
"025620","제이준코스메틱","KOSPI",,,"032004","기타 화학제품 제조업","12",,"36909430","500","18454715000","원(KRW)","이진형","02-2193-9500","인천광역시 남동구 남동대로 405 (남촌동 614)"
"036420","제이콘텐트리","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"16385071","5000","81925355000","원(KRW)","제찬웅","02-3015-0555","서울특별시 강남구 도산대로 156 "
"030000","제일기획","KOSPI",,,"137103","광고업","12",,"115041225","200","23008245000","원(KRW)","유정근","02-3780-2114","서울특별시 용산구  이태원로 222 제일기획 "
"271980","제일약품","KOSPI",,,"032102","의약품 제조업","12",,"14704872","500","7352436000","원(KRW)","성석제","02-549-7451","서울특별시 서초구 사평대로 343 제일약품 사옥 "
"001560","제일연마","KOSPI",,,"032309","기타 비금속 광물제품 제조업","12",,"10000000","500","5000000000","원(KRW)","오유인, 오현수 (각자 대표)","054-285-8401","경상북도 포항시 남구 대송로101번길 34(장흥동) "
"002620","제일파마홀딩스","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"15973355","500","7986677500","원(KRW)","한상철","02-549-7451","서울특별시 서초구 사평대로 343 "
"006220","제주은행","KOSPI",,,"116401","은행 및 저축기관","12",,"32128774","5000","160643870000","원(KRW)","서현주","064-720-0200","제주특별자치도 제주시  오현길 90 (이도일동)"
